5;005 - BOURSE / BEURS;BOURSE / BEURS - RUE PAUL DEVAUX/PAUL DEVAUXSTRAAT;50.848893, 4.349396;True;False;OPEN;Bruxelles-Capitale;44;1;43;2018-04-29T14:35:30+02:00
234;234 - ST DENIS / ST DENIJS;ST DENIS / ST DENIJS - PLACE ST DENIS FACE 68 / ST DENIJSPLAATS VOOR 68;50.809799, 4.317546;True;False;OPEN;Bruxelles-Capitale;25;17;8;2018-04-29T14:35:57+02:00
197;197 - DE SMET;DE SMET - PLACE HENRI DE SMET / HENRI DE SMETPLEIN;50.848255, 4.314854;True;False;OPEN;Bruxelles-Capitale;25;6;19;2018-04-29T14:35:54+02:00
22;022 - JACQMAIN;JACQMAIN - BLD. D'ANVERS / ANTWERPSELAAN 4;50.855969, 4.355657;True;False;OPEN;Bruxelles-Capitale;23;10;13;2018-04-29T14:35:43+02:00
151;151 - LOUVAIN 488-494/LEUVEN 488-494;LOUVAIN / LEUVEN - CHAUSSEE DE LOUVAIN - LEUVENSESTEENWEG  488-494;50.853518, 4.392491;True;False;OPEN;Bruxelles-Capitale;25;18;7;2018-04-29T14:36:07+02:00
291;291 - DECROLY;DECROLY - RUE GATTI DE GAMMOND / GATTI DE GAMMOND STRAAT;50.804661, 4.327886;False;False;OPEN;Bruxelles-Capitale;19;11;8;2018-04-29T14:36:16+02:00
219;219 - VAN HELLEMONT;VAN HELLEMONT - RUE DE NEERPEDE 372-374 / NEERPEDESTRAAT 372-374 (FERMEE SUITE ACCIDENT);50.829491, 4.286006;False;False;OPEN;Bruxelles-Capitale;23;15;8;2018-04-29T14:35:42+02:00
78;078 - DUC PETIAUX;DUC PETIAUX - CHAUSSEE DE WATERLOO/ WATERLOOSESTEENWEG 376 - 370;50.823699, 4.351623;False;False;OPEN;Bruxelles-Capitale;25;20;3;2018-04-29T14:36:13+02:00
254;254 - BASILIQUE / BASILIEK;BASILIQUE / BASILIEK - AV JACQUES SERMON / JACUES SERMONLAAN;50.867393, 4.320344;True;False;OPEN;Bruxelles-Capitale;22;7;15;2018-04-29T14:35:51+02:00
336;336 - KRAAINEM;KRAAINEM - AV DE WEZEMBEEK 7A;50.848578, 4.459038;True;False;OPEN;Bruxelles-Capitale;17;9;8;2018-04-29T14:40:25+02:00
102;102 - MUSEUM/MUSEUM;MUSEUM - CHAUSSEE DE WAVRE (FACE 229 - 233)  /  WAVERSESTEENWEG (TEGENOVER 229 - 233);50.83579, 4.375782;True;False;OPEN;Bruxelles-Capitale;25;19;6;2018-04-29T14:40:18+02:00
279;279 - HOUBA BRUGMANN;HOUBA BRUGMANN - AVENUE HOUBA DE STROOPER / HOUBA DE STROOPERLAAN;50.890181, 4.336962;True;False;OPEN;Bruxelles-Capitale;25;2;23;2018-04-29T14:40:00+02:00
117;117 - CIMETIERE D'IXELLES/BEGRAAFPLAATS VAN ELSENE;CIMETIERE D'IXELLES / BEGRAAFPLAATS VAN ELSENE - AVENUE DE LA COURONNE/KROONLAAN 449;50.816029, 4.391006;True;True;OPEN;Bruxelles-Capitale;34;34;0;2018-04-29T14:39:50+02:00
188;188 - OSSEGHEM;OSSEGHEM -  AVENUE MAHATMA GANDHI/ MAHATMA GANDHILAAN 10;50.857235, 4.324354;False;False;OPEN;Bruxelles-Capitale;24;0;24;2018-04-29T14:40:26+02:00
362;362 - GARE BERCHEM ST AGATHE/ST AGATA BERCHEM;GARE BERCHEM ST AGATHE/ST AGATA BERCHEM STATION - RUE BOIS DES ÎLES/EILANDENHOUTSTRAAT 1-15;50.872501, 4.290218;True;False;OPEN;Bruxelles-Capitale;20;8;12;2018-04-29T14:39:57+02:00
